id,name,state_abbreviation,population_raw_value,cluster,cluster_label
39075,Holmes County,OH,44386,1,Advantaged socioeconomic profile
39079,Jackson County,OH,32606,1,Advantaged socioeconomic profile
39101,Marion County,OH,64851,1,Advantaged socioeconomic profile
39105,Meigs County,OH,21767,1,Advantaged socioeconomic profile
39111,Monroe County,OH,13153,1,Advantaged socioeconomic profile
39115,Morgan County,OH,13646,1,Advantaged socioeconomic profile
39121,Noble County,OH,14311,1,Advantaged socioeconomic profile
39163,Vinton County,OH,12474,1,Advantaged socioeconomic profile
40003,Alfalfa County,OK,5673,1,Advantaged socioeconomic profile
40011,Blaine County,OK,8539,1,Advantaged socioeconomic profile
40015,Caddo County,OK,26214,1,Advantaged socioeconomic profile
40019,Carter County,OK,48596,1,Advantaged socioeconomic profile
40037,Creek County,OK,73332,1,Advantaged socioeconomic profile
40039,Custer County,OK,28266,1,Advantaged socioeconomic profile
40041,Delaware County,OK,41703,1,Advantaged socioeconomic profile
40043,Dewey County,OK,4286,1,Advantaged socioeconomic profile
40045,Ellis County,OK,3648,1,Advantaged socioeconomic profile
40047,Garfield County,OK,62023,1,Advantaged socioeconomic profile
40049,Garvin County,OK,25865,1,Advantaged socioeconomic profile
40051,Grady County,OK,57375,1,Advantaged socioeconomic profile
40055,Greer County,OK,5466,1,Advantaged socioeconomic profile
40057,Harmon County,OK,2392,1,Advantaged socioeconomic profile
40061,Haskell County,OK,11832,1,Advantaged socioeconomic profile
40063,Hughes County,OK,13436,1,Advantaged socioeconomic profile
40065,Jackson County,OK,24669,1,Advantaged socioeconomic profile
40067,Jefferson County,OK,5347,1,Advantaged socioeconomic profile
40069,Johnston County,OK,10216,1,Advantaged socioeconomic profile
40071,Kay County,OK,43641,1,Advantaged socioeconomic profile
40073,Kingfisher County,OK,15481,1,Advantaged socioeconomic profile
40075,Kiowa County,OK,8398,1,Advantaged socioeconomic profile
40077,Latimer County,OK,9526,1,Advantaged socioeconomic profile
40079,Le Flore County,OK,49596,1,Advantaged socioeconomic profile
40081,Lincoln County,OK,34562,1,Advantaged socioeconomic profile
40083,Logan County,OK,53029,1,Advantaged socioeconomic profile
40085,Love County,OK,10296,1,Advantaged socioeconomic profile
40093,Major County,OK,7581,1,Advantaged socioeconomic profile
40095,Marshall County,OK,15970,1,Advantaged socioeconomic profile
40097,Mayes County,OK,39889,1,Advantaged socioeconomic profile
40089,McCurtain County,OK,30660,1,Advantaged socioeconomic profile
40091,McIntosh County,OK,19603,1,Advantaged socioeconomic profile
40099,Murray County,OK,13754,1,Advantaged socioeconomic profile
40103,Noble County,OK,10832,1,Advantaged socioeconomic profile
40105,Nowata County,OK,9438,1,Advantaged socioeconomic profile
40107,Okfuskee County,OK,11300,1,Advantaged socioeconomic profile
40000,Oklahoma,OK,4053824,1,Advantaged socioeconomic profile
40111,Okmulgee County,OK,37035,1,Advantaged socioeconomic profile
40113,Osage County,OK,46130,1,Advantaged socioeconomic profile
40115,Ottawa County,OK,30287,1,Advantaged socioeconomic profile
40117,Pawnee County,OK,15864,1,Advantaged socioeconomic profile
40121,Pittsburg County,OK,43479,1,Advantaged socioeconomic profile
40123,Pontotoc County,OK,38396,1,Advantaged socioeconomic profile
40125,Pottawatomie County,OK,73791,1,Advantaged socioeconomic profile
40133,Seminole County,OK,23565,1,Advantaged socioeconomic profile
40137,Stephens County,OK,44014,1,Advantaged socioeconomic profile
40147,Washington County,OK,53706,1,Advantaged socioeconomic profile
40149,Washita County,OK,10736,1,Advantaged socioeconomic profile
40151,Woods County,OK,8564,1,Advantaged socioeconomic profile
40153,Woodward County,OK,19947,1,Advantaged socioeconomic profile
42035,Clinton County,PA,37607,1,Advantaged socioeconomic profile
42065,Jefferson County,PA,43612,1,Advantaged socioeconomic profile
42067,Juniata County,PA,23243,1,Advantaged socioeconomic profile
42087,Mifflin County,PA,45922,1,Advantaged socioeconomic profile
45001,Abbeville County,SC,24434,1,Advantaged socioeconomic profile
45017,Calhoun County,SC,14186,1,Advantaged socioeconomic profile
45021,Cherokee County,SC,56714,1,Advantaged socioeconomic profile
45023,Chester County,SC,32226,1,Advantaged socioeconomic profile
45037,Edgefield County,SC,27607,1,Advantaged socioeconomic profile
45043,Georgetown County,SC,65731,1,Advantaged socioeconomic profile
45065,McCormick County,SC,9941,1,Advantaged socioeconomic profile
45071,Newberry County,SC,38825,1,Advantaged socioeconomic profile
45073,Oconee County,SC,81221,1,Advantaged socioeconomic profile
45081,Saluda County,SC,19123,1,Advantaged socioeconomic profile
45083,Spartanburg County,SC,356698,1,Advantaged socioeconomic profile
45087,Union County,SC,26629,1,Advantaged socioeconomic profile
46005,Beadle County,SD,19591,1,Advantaged socioeconomic profile
46037,Day County,SD,5451,1,Advantaged socioeconomic profile
46041,Dewey County,SD,5208,1,Advantaged socioeconomic profile
46053,Gregory County,SD,4018,1,Advantaged socioeconomic profile
46095,Mellette County,SD,1851,1,Advantaged socioeconomic profile
46105,Perkins County,SD,2834,1,Advantaged socioeconomic profile
46109,Roberts County,SD,10206,1,Advantaged socioeconomic profile
46129,Walworth County,SD,5269,1,Advantaged socioeconomic profile
47003,Bedford County,TN,53055,1,Advantaged socioeconomic profile
47005,Benton County,TN,16103,1,Advantaged socioeconomic profile
47007,Bledsoe County,TN,15060,1,Advantaged socioeconomic profile
47011,Bradley County,TN,111579,1,Advantaged socioeconomic profile
47013,Campbell County,TN,40223,1,Advantaged socioeconomic profile
47015,Cannon County,TN,15063,1,Advantaged socioeconomic profile
47017,Carroll County,TN,28860,1,Advantaged socioeconomic profile
47019,Carter County,TN,57022,1,Advantaged socioeconomic profile
47023,Chester County,TN,17606,1,Advantaged socioeconomic profile
47025,Claiborne County,TN,32654,1,Advantaged socioeconomic profile
47035,Cumberland County,TN,64760,1,Advantaged socioeconomic profile
47041,DeKalb County,TN,21225,1,Advantaged socioeconomic profile
47039,Decatur County,TN,11656,1,Advantaged socioeconomic profile
47049,Fentress County,TN,19696,1,Advantaged socioeconomic profile
47053,Gibson County,TN,51045,1,Advantaged socioeconomic profile
47055,Giles County,TN,30721,1,Advantaged socioeconomic profile
47057,Grainger County,TN,24681,1,Advantaged socioeconomic profile
47059,Greene County,TN,72577,1,Advantaged socioeconomic profile
47063,Hamblen County,TN,66216,1,Advantaged socioeconomic profile
47071,Hardin County,TN,27229,1,Advantaged socioeconomic profile
47073,Hawkins County,TN,58600,1,Advantaged socioeconomic profile
47077,Henderson County,TN,28070,1,Advantaged socioeconomic profile
47079,Henry County,TN,32554,1,Advantaged socioeconomic profile
47081,Hickman County,TN,25826,1,Advantaged socioeconomic profile
47083,Houston County,TN,8393,1,Advantaged socioeconomic profile
47085,Humphreys County,TN,19209,1,Advantaged socioeconomic profile
47087,Jackson County,TN,12363,1,Advantaged socioeconomic profile
47089,Jefferson County,TN,57838,1,Advantaged socioeconomic profile
47091,Johnson County,TN,18375,1,Advantaged socioeconomic profile
47099,Lawrence County,TN,46114,1,Advantaged socioeconomic profile
47101,Lewis County,TN,13066,1,Advantaged socioeconomic profile
47103,Lincoln County,TN,36169,1,Advantaged socioeconomic profile
47115,Marion County,TN,29382,1,Advantaged socioeconomic profile
47117,Marshall County,TN,36961,1,Advantaged socioeconomic profile
47107,McMinn County,TN,55678,1,Advantaged socioeconomic profile
47109,McNairy County,TN,26163,1,Advantaged socioeconomic profile
47121,Meigs County,TN,13691,1,Advantaged socioeconomic profile
47123,Monroe County,TN,48594,1,Advantaged socioeconomic profile
47129,Morgan County,TN,21573,1,Advantaged socioeconomic profile
47131,Obion County,TN,30411,1,Advantaged socioeconomic profile
47135,Perry County,TN,8891,1,Advantaged socioeconomic profile
47137,Pickett County,TN,5128,1,Advantaged socioeconomic profile
47139,Polk County,TN,18033,1,Advantaged socioeconomic profile
47143,Rhea County,TN,33924,1,Advantaged socioeconomic profile
47151,Scott County,TN,22171,1,Advantaged socioeconomic profile
47153,Sequatchie County,TN,17161,1,Advantaged socioeconomic profile
47155,Sevier County,TN,99415,1,Advantaged socioeconomic profile
47161,Stewart County,TN,14222,1,Advantaged socioeconomic profile
47167,Tipton County,TN,62015,1,Advantaged socioeconomic profile
47171,Unicoi County,TN,17756,1,Advantaged socioeconomic profile
47173,Union County,TN,20741,1,Advantaged socioeconomic profile
47177,Warren County,TN,42638,1,Advantaged socioeconomic profile
47181,Wayne County,TN,16066,1,Advantaged socioeconomic profile
47183,Weakley County,TN,33084,1,Advantaged socioeconomic profile
47185,White County,TN,28692,1,Advantaged socioeconomic profile
48001,Anderson County,TX,57736,1,Advantaged socioeconomic profile
48003,Andrews County,TX,18664,1,Advantaged socioeconomic profile
48007,Aransas County,TX,25374,1,Advantaged socioeconomic profile
48013,Atascosa County,TX,51784,1,Advantaged socioeconomic profile
48015,Austin County,TX,31677,1,Advantaged socioeconomic profile
48017,Bailey County,TX,6672,1,Advantaged socioeconomic profile
48019,Bandera County,TX,22637,1,Advantaged socioeconomic profile
48021,Bastrop County,TX,110778,1,Advantaged socioeconomic profile
48035,Bosque County,TX,18996,1,Advantaged socioeconomic profile
48037,Bowie County,TX,91687,1,Advantaged socioeconomic profile
48043,Brewster County,TX,9513,1,Advantaged socioeconomic profile
48049,Brown County,TX,38709,1,Advantaged socioeconomic profile
48051,Burleson County,TX,19475,1,Advantaged socioeconomic profile
48053,Burnet County,TX,53991,1,Advantaged socioeconomic profile
48055,Caldwell County,TX,49859,1,Advantaged socioeconomic profile
48057,Calhoun County,TX,19696,1,Advantaged socioeconomic profile
48059,Callahan County,TX,14374,1,Advantaged socioeconomic profile
48067,Cass County,TX,28659,1,Advantaged socioeconomic profile
48069,Castro County,TX,7227,1,Advantaged socioeconomic profile
48073,Cherokee County,TX,52217,1,Advantaged socioeconomic profile
48075,Childress County,TX,6788,1,Advantaged socioeconomic profile
48077,Clay County,TX,10738,1,Advantaged socioeconomic profile
48079,Cochran County,TX,2509,1,Advantaged socioeconomic profile
48087,Collingsworth County,TX,2563,1,Advantaged socioeconomic profile
48089,Colorado County,TX,21117,1,Advantaged socioeconomic profile
48093,Comanche County,TX,14050,1,Advantaged socioeconomic profile
48095,Concho County,TX,3297,1,Advantaged socioeconomic profile
48097,Cooke County,TX,43782,1,Advantaged socioeconomic profile
48099,Coryell County,TX,84878,1,Advantaged socioeconomic profile
48103,Crane County,TX,4574,1,Advantaged socioeconomic profile
48105,Crockett County,TX,2858,1,Advantaged socioeconomic profile
48107,Crosby County,TX,4917,1,Advantaged socioeconomic profile
48109,Culberson County,TX,2196,1,Advantaged socioeconomic profile
48111,Dallam County,TX,7237,1,Advantaged socioeconomic profile
48123,DeWitt County,TX,19929,1,Advantaged socioeconomic profile
48117,Deaf Smith County,TX,18347,1,Advantaged socioeconomic profile
48133,Eastland County,TX,18037,1,Advantaged socioeconomic profile
48135,Ector County,TX,164494,1,Advantaged socioeconomic profile
48137,Edwards County,TX,1393,1,Advantaged socioeconomic profile
48145,Falls County,TX,17286,1,Advantaged socioeconomic profile
48147,Fannin County,TX,37571,1,Advantaged socioeconomic profile
48149,Fayette County,TX,25474,1,Advantaged socioeconomic profile
48151,Fisher County,TX,3612,1,Advantaged socioeconomic profile
48153,Floyd County,TX,5090,1,Advantaged socioeconomic profile
48155,Foard County,TX,1079,1,Advantaged socioeconomic profile
48159,Franklin County,TX,10735,1,Advantaged socioeconomic profile
48161,Freestone County,TX,20441,1,Advantaged socioeconomic profile
48165,Gaines County,TX,22523,1,Advantaged socioeconomic profile
48169,Garza County,TX,4517,1,Advantaged socioeconomic profile
48171,Gillespie County,TX,27733,1,Advantaged socioeconomic profile
48177,Gonzales County,TX,19930,1,Advantaged socioeconomic profile
48179,Gray County,TX,20916,1,Advantaged socioeconomic profile
48181,Grayson County,TX,146907,1,Advantaged socioeconomic profile
48185,Grimes County,TX,32384,1,Advantaged socioeconomic profile
48189,Hale County,TX,31761,1,Advantaged socioeconomic profile
48193,Hamilton County,TX,8619,1,Advantaged socioeconomic profile
48195,Hansford County,TX,5071,1,Advantaged socioeconomic profile
48197,Hardeman County,TX,3490,1,Advantaged socioeconomic profile
48199,Hardin County,TX,58261,1,Advantaged socioeconomic profile
48203,Harrison County,TX,70895,1,Advantaged socioeconomic profile
48207,Haskell County,TX,5385,1,Advantaged socioeconomic profile
48211,Hemphill County,TX,3189,1,Advantaged socioeconomic profile
48217,Hill County,TX,38101,1,Advantaged socioeconomic profile
48219,Hockley County,TX,21460,1,Advantaged socioeconomic profile
48223,Hopkins County,TX,38172,1,Advantaged socioeconomic profile
48225,Houston County,TX,22066,1,Advantaged socioeconomic profile
48227,Howard County,TX,30554,1,Advantaged socioeconomic profile
48233,Hutchinson County,TX,20033,1,Advantaged socioeconomic profile
48237,Jack County,TX,8875,1,Advantaged socioeconomic profile
48239,Jackson County,TX,15221,1,Advantaged socioeconomic profile
48241,Jasper County,TX,32694,1,Advantaged socioeconomic profile
48243,Jeff Davis County,TX,1856,1,Advantaged socioeconomic profile
48251,Johnson County,TX,202906,1,Advantaged socioeconomic profile
48253,Jones County,TX,20381,1,Advantaged socioeconomic profile
48255,Karnes County,TX,15018,1,Advantaged socioeconomic profile
48265,Kerr County,TX,53915,1,Advantaged socioeconomic profile
48267,Kimble County,TX,4442,1,Advantaged socioeconomic profile
48275,Knox County,TX,3302,1,Advantaged socioeconomic profile
48279,Lamb County,TX,12711,1,Advantaged socioeconomic profile
48281,Lampasas County,TX,23262,1,Advantaged socioeconomic profile
48285,Lavaca County,TX,20571,1,Advantaged socioeconomic profile
48287,Lee County,TX,18240,1,Advantaged socioeconomic profile
48291,Liberty County,TX,108272,1,Advantaged socioeconomic profile
48299,Llano County,TX,22875,1,Advantaged socioeconomic profile
48305,Lynn County,TX,5761,1,Advantaged socioeconomic profile
48313,Madison County,TX,13742,1,Advantaged socioeconomic profile
48317,Martin County,TX,5216,1,Advantaged socioeconomic profile
48307,McCulloch County,TX,7452,1,Advantaged socioeconomic profile
48325,Medina County,TX,54797,1,Advantaged socioeconomic profile
48327,Menard County,TX,1958,1,Advantaged socioeconomic profile
48331,Milam County,TX,25951,1,Advantaged socioeconomic profile
48333,Mills County,TX,4548,1,Advantaged socioeconomic profile
48335,Mitchell County,TX,9075,1,Advantaged socioeconomic profile
48337,Montague County,TX,21598,1,Advantaged socioeconomic profile
48341,Moore County,TX,21190,1,Advantaged socioeconomic profile
48343,Morris County,TX,12066,1,Advantaged socioeconomic profile
48349,Navarro County,TX,55635,1,Advantaged socioeconomic profile
48351,Newton County,TX,12039,1,Advantaged socioeconomic profile
48357,Ochiltree County,TX,9704,1,Advantaged socioeconomic profile
48361,Orange County,TX,85722,1,Advantaged socioeconomic profile
48365,Panola County,TX,22838,1,Advantaged socioeconomic profile
48369,Parmer County,TX,9617,1,Advantaged socioeconomic profile
48371,Pecos County,TX,14623,1,Advantaged socioeconomic profile
48373,Polk County,TX,54186,1,Advantaged socioeconomic profile
48379,Rains County,TX,12986,1,Advantaged socioeconomic profile
48383,Reagan County,TX,3141,1,Advantaged socioeconomic profile
48385,Real County,TX,2854,1,Advantaged socioeconomic profile
48389,Reeves County,TX,11770,1,Advantaged socioeconomic profile
48395,Robertson County,TX,17267,1,Advantaged socioeconomic profile
48399,Runnels County,TX,9868,1,Advantaged socioeconomic profile
48401,Rusk County,TX,53079,1,Advantaged socioeconomic profile
48403,Sabine County,TX,10106,1,Advantaged socioeconomic profile
